Subject;trial_id;condition_id;object_number;duration;distance;hit_try;letter;input_letters;right_letters;levensthein_distance;buchstabe_1;buchstabe_2;buchstabe_3;buchstabe_4;buchstabe_5;buchstabe_6;buchstabe_7
2;7;3;3;2.32251;162;1;D;;BAD;;;;;;;;
2;7;3;4;1.983887;126;1;A;;BADA;;;;;;;;
2;7;3;5;1.632324;-144;1;B;;BADAB;;;;;;;;
2;7;3;6;1.522461;-108;1;A;;BADABA;;;;;;;;
2;7;3;7;0.8890381;90;1;C;BADABAC;BADABAC;0;1;1;1;1;1;1;1
2;8;3;1;2.056274;-162;1;D;;D;;;;;;;;
2;8;3;2;1.744385;144;1;D;;DD;;;;;;;;
2;8;3;3;0.9888916;-108;1;B;;DDB;;;;;;;;
2;8;3;4;3.010986;126;1;A;;DDBA;;;;;;;;
2;8;3;5;1.766479;-126;1;A;;DDBAA;;;;;;;;
2;8;3;6;0.7891846;-90;1;C;;DDBAAC;;;;;;;;
2;8;3;7;2.400146;144;1;B;DDBAACD;DDBAACB;1;1;1;1;1;1;1;0
2;9;3;1;2.477783;-90;1;C;;C;;;;;;;;
2;9;3;2;1.095581;-126;1;D;;CD;;;;;;;;
2;9;3;3;2.588379;-90;1;C;;CDC;;;;;;;;
2;9;3;4;1.016602;-144;1;C;;CDCC;;;;;;;;
2;9;3;5;2.410767;108;1;C;;CDCCC;;;;;;;;
2;9;3;6;0.7449951;108;1;A;;CDCCCA;;;;;;;;
2;9;3;7;1.655396;-162;1;D;CDCCCAD;CDCCCAD;0;1;1;1;1;1;1;1
2;10;3;1;2.66687;108;1;C;;C;;;;;;;;
2;10;3;2;1.789063;144;1;A;;CA;;;;;;;;
2;10;3;3;2.072632;108;1;A;;CAA;;;;;;;;
2;10;3;4;1.143921;90;2;C;;CAAC;;;;;;;;
2;10;3;5;1.64978;-108;1;A;;CAACA;;;;;;;;
2;10;3;6;2.166016;162;1;D;;CAACAD;;;;;;;;
2;10;3;7;1.289063;-126;1;B;CAACABD;CAACADB;2;1;1;1;1;1;0;0
3;1;2;1;1.555435;126;1;B;;B;;;;;;;;
3;1;2;2;1.615616;162;1;D;;BD;;;;;;;;
3;1;2;3;1.04277;-90;1;C;;BDC;;;;;;;;
3;1;2;4;1.767227;162;2;A;;BDCA;;;;;;;;
3;1;2;5;1.450043;144;1;C;;BDCAC;;;;;;;;
3;1;2;6;2.044556;-162;1;D;;BDCACD;;;;;;;;
3;1;2;7;1.933685;180;1;B;BDACBDC;BDCACDB;3;1;1;0;0;0;1;0
3;2;2;1;2.121613;-180;1;D;;D;;;;;;;;
3;2;2;2;1.111359;72;2;D;;DD;;;;;;;;
3;2;2;3;1.356354;144;1;A;;DDA;;;;;;;;
3;2;2;4;1.066193;-90;1;D;;DDAD;;;;;;;;
3;2;2;5;2.077698;144;2;B;;DDADB;;;;;;;;
3;2;2;6;1.155762;108;1;C;;DDADBC;;;;;;;;
3;2;2;7;1.666595;-90;1;C;DDADBCB;DDADBCC;1;1;1;1;1;1;1;0
3;3;2;1;2.18869;162;1;D;;D;;;;;;;;
3;3;2;2;1.900055;126;2;B;;DB;;;;;;;;
3;3;2;3;1.194794;108;1;A;;DBA;;;;;;;;
3;3;2;4;1.639404;-162;1;B;;DBAB;;;;;;;;
3;3;2;5;1.599274;-126;1;A;;DBABA;;;;;;;;
3;3;2;6;2.300354;-144;1;B;;DBABAB;;;;;;;;
3;3;2;7;1.535278;-126;1;C;DBABABC;DBABABC;0;1;1;1;1;1;1;1
3;4;2;1;1.799561;162;1;B;;B;;;;;;;;
3;4;2;2;1.055267;-90;1;A;;BA;;;;;;;;
3;4;2;3;1.133179;-90;1;D;;BAD;;;;;;;;
3;4;2;4;1.444489;-126;1;B;;BADB;;;;;;;;
3;4;2;5;1.289825;-108;1;C;;BADBC;;;;;;;;
3;4;2;6;1.199524;108;1;C;;BADBCC;;;;;;;;
3;4;2;7;1.511688;-126;1;B;BADBCCB;BADBCCB;0;1;1;1;1;1;1;1
3;5;2;1;1.444824;-108;1;C;;C;;;;;;;;
3;5;2;2;1.649506;-180;1;D;;CD;;;;;;;;
3;5;2;3;1.571838;90;2;B;;CDB;;;;;;;;
3;5;2;4;1.233154;-90;1;B;;CDBB;;;;;;;;
3;5;2;5;1.632965;-144;1;A;;CDBBA;;;;;;;;
3;5;2;6;1.288086;-108;1;D;;CDBBAD;;;;;;;;
3;5;2;7;1.832703;-108;1;B;CDBBABC;CDBBADB;2;1;1;1;1;1;0;0
3;6;2;1;1.544281;108;1;A;;A;;;;;;;;
3;6;2;2;0.9554443;54;1;C;;AC;;;;;;;;
3;6;2;3;1.511292;144;1;B;;ACB;;;;;;;;
3;6;2;4;1.661133;-144;1;D;;ACBD;;;;;;;;
3;6;2;5;1.111359;-90;1;C;;ACBDC;;;;;;;;
3;6;2;6;1.733643;144;1;B;;ACBDCB;;;;;;;;
3;6;2;7;2.044098;162;1;A;BCADBCD;ACBDCBA;5;0;1;0;1;0;0;0
3;7;2;1;1.278229;-90;1;C;;C;;;;;;;;
3;7;2;2;3.004883;144;2;C;;CC;;;;;;;;
3;7;2;3;0.9780273;72;1;C;;CCC;;;;;;;;
3;7;2;4;1.566498;144;1;D;;CCCD;;;;;;;;
3;7;2;5;1.2276;108;1;D;;CCCDD;;;;;;;;
3;7;2;6;1.76593;126;1;D;;CCCDDD;;;;;;;;
3;7;2;7;1.68222;144;1;D;CCCDDDD;CCCDDDD;0;1;1;1;1;1;1;1
3;8;2;1;1.866974;162;1;D;;D;;;;;;;;
3;8;2;2;1.243408;162;1;C;;DC;;;;;;;;
3;8;2;3;1.755981;-162;1;D;;DCD;;;;;;;;
3;8;2;4;1.21106;108;1;A;;DCDA;;;;;;;;
3;8;2;5;1.255493;90;1;B;;DCDAB;;;;;;;;
3;8;2;6;2.110535;-162;1;B;;DCDABB;;;;;;;;
3;8;2;7;1.688171;144;1;C;DCDABBC;DCDABBC;0;1;1;1;1;1;1;1
3;9;2;1;1.844177;126;1;D;;D;;;;;;;;
3;9;2;2;1.822388;144;1;C;;DC;;;;;;;;
3;9;2;3;1.59375;-144;1;D;;DCD;;;;;;;;
3;9;2;4;1.543701;144;1;C;;DCDC;;;;;;;;
3;9;2;5;1.377625;-126;1;B;;DCDCB;;;;;;;;
3;9;2;6;1.499756;90;2;A;;DCDCBA;;;;;;;;
3;9;2;7;2.111389;-180;1;C;DCDCBAC;DCDCBAC;0;1;1;1;1;1;1;1
3;10;2;1;1.644104;-108;1;A;;A;;;;;;;;
3;10;2;2;1.061096;90;1;B;;AB;;;;;;;;
3;10;2;3;1.555359;-144;1;B;;ABB;;;;;;;;
3;10;2;4;1.9729;-162;1;A;;ABBA;;;;;;;;
3;10;2;5;1.277954;-90;1;B;;ABBAB;;;;;;;;
3;10;2;6;2.155212;180;1;C;;ABBABC;;;;;;;;
3;10;2;7;1.366699;108;2;C;ABBABCC;ABBABCC;0;1;1;1;1;1;1;1
3;1;3;1;2.210327;126;1;A;;A;;;;;;;;
3;1;3;2;1.532837;-144;1;D;;AD;;;;;;;;
3;1;3;3;1.355835;-144;2;A;;ADA;;;;;;;;
3;1;3;4;1.455688;126;2;A;;ADAA;;;;;;;;
3;1;3;5;2.366333;108;1;D;;ADAAD;;;;;;;;
3;1;3;6;1.145386;108;2;D;;ADAADD;;;;;;;;
3;1;3;7;2.355591;-108;1;C;ADAADDC;ADAADDC;0;1;1;1;1;1;1;1
3;2;3;1;1.011353;-162;1;A;;A;;;;;;;;
3;2;3;2;2.866333;90;2;B;;AB;;;;;;;;
3;2;3;3;1.099976;-144;2;C;;ABC;;;;;;;;
3;2;3;4;1.311157;-144;1;C;;ABCC;;;;;;;;
3;2;3;5;1.578491;-126;2;B;;ABCCB;;;;;;;;
3;2;3;6;2.766113;90;1;D;;ABCCBD;;;;;;;;
3;2;3;7;1.5448;162;1;C;ABCCBDC;ABCCBDC;0;1;1;1;1;1;1;1
3;3;3;1;1.232422;-126;1;B;;B;;;;;;;;
3;3;3;2;1.966064;-162;1;B;;BB;;;;;;;;
3;3;3;3;1.621948;180;2;C;;BBC;;;;;;;;
3;3;3;4;1.810913;-162;2;A;;BBCA;;;;;;;;
3;3;3;5;2.956787;90;1;B;;BBCAB;;;;;;;;
3;3;3;6;2.377075;108;1;A;;BBCABA;;;;;;;;
3;3;3;7;2.222778;126;3;C;BBCABCA;BBCABAC;2;1;1;1;1;1;0;0
3;4;3;1;2.55481;144;1;D;;D;;;;;;;;
3;4;3;2;1.976685;-108;1;B;;DB;;;;;;;;
3;4;3;3;1.805786;162;1;B;;DBB;;;;;;;;
3;4;3;4;2.576782;-90;1;B;;DBBB;;;;;;;;
3;4;3;5;1.866455;126;1;A;;DBBBA;;;;;;;;
3;4;3;6;1.877441;-144;1;C;;DBBBAC;;;;;;;;
3;4;3;7;2.05542;144;1;B;DBBBACA;DBBBACB;1;1;1;1;1;1;1;0
3;5;3;1;2.310059;-90;1;A;;A;;;;;;;;
3;5;3;2;2.241699;90;1;B;;AB;;;;;;;;
3;5;3;3;1.787109;-144;1;A;;ABA;;;;;;;;
3;5;3;4;1.155762;-126;2;D;;ABAD;;;;;;;;
3;5;3;5;2.71106;-90;1;C;;ABADC;;;;;;;;
3;5;3;6;3.423218;54;1;B;;ABADCB;;;;;;;;
3;5;3;7;2.033691;126;1;A;ADABCDA;ABADCBA;3;1;0;1;0;1;0;1
3;6;3;1;2.276367;126;1;C;;C;;;;;;;;
3;6;3;2;2.445068;-126;1;C;;CC;;;;;;;;
3;6;3;3;2.482666;90;1;B;;CCB;;;;;;;;
3;6;3;4;2.06604;-108;1;C;;CCBC;;;;;;;;
3;6;3;5;1.744507;-162;1;B;;CCBCB;;;;;;;;
3;6;3;6;2.615967;-90;1;B;;CCBCBB;;;;;;;;
3;6;3;7;1.677246;-126;1;A;CBCCBCA;CCBCBBA;3;1;0;0;1;1;0;1
3;7;3;1;1.077637;-90;1;C;;C;;;;;;;;
3;7;3;2;1.467163;-126;1;D;;CD;;;;;;;;
3;7;3;3;2.011108;-108;1;C;;CDC;;;;;;;;
3;7;3;4;2.32251;144;1;C;;CDCC;;;;;;;;
3;7;3;5;1.668213;126;1;A;;CDCCA;;;;;;;;
3;7;3;6;2.916382;108;1;D;;CDCCAD;;;;;;;;
3;7;3;7;1.456543;108;1;C;CDCCADC;CDCCADC;0;1;1;1;1;1;1;1
3;8;3;1;1.177612;-126;1;A;;A;;;;;;;;
3;8;3;2;1.255249;90;2;D;;AD;;;;;;;;
3;8;3;3;0.9447021;-90;1;A;;ADA;;;;;;;;
3;8;3;4;4.233398;-90;2;B;;ADAB;;;;;;;;
3;8;3;5;1.999878;-180;1;B;;ADABB;;;;;;;;
3;8;3;6;1.483154;-108;1;A;;ADABBA;;;;;;;;
3;8;3;7;3.05542;90;1;A;ADABBAA;ADABBAA;0;1;1;1;1;1;1;1
3;9;3;1;2.533081;90;1;D;;D;;;;;;;;
3;9;3;2;1.689087;144;2;B;;DB;;;;;;;;
3;9;3;3;1.833252;162;1;A;;DBA;;;;;;;;
3;9;3;4;2.389282;-126;1;A;;DBAA;;;;;;;;
3;9;3;5;3.022827;-90;1;C;;DBAAC;;;;;;;;
3;9;3;6;1.914551;-162;2;C;;DBAACC;;;;;;;;
3;9;3;7;2.522583;-90;1;C;DBAACBA;DBAACCC;2;1;1;1;1;1;0;0
3;10;3;1;1.511719;-162;1;D;;D;;;;;;;;
3;10;3;2;2.732544;108;1;D;;DD;;;;;;;;
3;10;3;3;2.900879;108;1;A;;DDA;;;;;;;;
3;10;3;4;1.940063;-126;1;D;;DDAD;;;;;;;;
3;10;3;5;2.800049;90;1;D;;DDADD;;;;;;;;
3;10;3;6;1.533691;180;1;A;;DDADDA;;;;;;;;
3;10;3;7;2.311279;144;1;C;DDADDAC;DDADDAC;0;1;1;1;1;1;1;1
3;1;1;1;1.099487;90;1;D;;D;;;;;;;;
3;1;1;2;1.343628;108;1;C;;DC;;;;;;;;
3;1;1;3;0.8443604;-90;1;C;;DCC;;;;;;;;
3;1;1;4;1.855469;180;1;C;;DCCC;;;;;;;;
3;1;1;5;0.987915;108;1;A;;DCCCA;;;;;;;;
3;1;1;6;1.466309;126;1;A;;DCCCAA;;;;;;;;
3;1;1;7;1.733521;126;1;A;DCCCAAA;DCCCAAA;0;1;1;1;1;1;1;1
3;2;1;1;1.355225;-144;1;C;;C;;;;;;;;
3;2;1;2;1.022339;90;1;B;;CB;;;;;;;;
3;2;1;3;0.7774658;-90;1;A;;CBA;;;;;;;;
3;2;1;4;1.677734;-90;2;D;;CBAD;;;;;;;;
3;2;1;5;1.631958;180;1;D;;CBADD;;;;;;;;
3;2;1;6;1.55603;144;2;C;;CBADDC;;;;;;;;
3;2;1;7;1.555786;90;1;D;DCADDCD;CBADDCD;2;0;0;1;1;1;1;1
3;3;1;1;2.088013;162;1;D;;D;;;;;;;;
3;3;1;2;1.643921;180;1;B;;DB;;;;;;;;
3;3;1;3;1.17749;-90;2;C;;DBC;;;;;;;;
3;3;1;4;1.766113;144;1;A;;DBCA;;;;;;;;
3;3;1;5;1.066406;-108;1;B;;DBCAB;;;;;;;;
3;3;1;6;1.837769;162;1;C;;DBCABC;;;;;;;;
3;3;1;7;1.556396;-108;1;D;DBCADCB;DBCABCD;2;1;1;1;1;0;1;0
3;4;1;1;1.144897;90;1;D;;D;;;;;;;;
3;4;1;2;1.84436;162;1;C;;DC;;;;;;;;
3;4;1;3;1.34314;-162;1;A;;DCA;;;;;;;;
3;4;1;4;1.900391;162;2;D;;DCAD;;;;;;;;
3;4;1;5;1.959229;162;1;C;;DCADC;;;;;;;;
3;4;1;6;0.9886475;-90;1;C;;DCADCC;;;;;;;;
3;4;1;7;1.922241;-126;1;C;DCADCCD;DCADCCC;1;1;1;1;1;1;1;0
3;5;1;1;0.9544678;-90;1;D;;D;;;;;;;;
3;5;1;2;1.302734;144;1;A;;DA;;;;;;;;
3;5;1;3;1.478271;126;1;A;;DAA;;;;;;;;
3;5;1;4;1.377686;108;1;B;;DAAB;;;;;;;;
3;5;1;5;1.56665;-144;1;C;;DAABC;;;;;;;;
3;5;1;6;2.366699;-108;2;B;;DAABCB;;;;;;;;
3;5;1;7;2.355469;-180;1;B;DACABCB;DAABCBB;2;1;1;0;0;0;0;1
3;6;1;1;1.455566;126;1;A;;A;;;;;;;;
3;6;1;2;1.233154;-144;1;A;;AA;;;;;;;;
3;6;1;3;1.471436;144;1;A;;AAA;;;;;;;;
3;6;1;4;2.020264;144;1;A;;AAAA;;;;;;;;
3;6;1;5;1.772217;162;1;D;;AAAAD;;;;;;;;
3;6;1;6;1.216309;-162;1;C;;AAAADC;;;;;;;;
3;6;1;7;1.133057;108;2;B;AAAADCB;AAAADCB;0;1;1;1;1;1;1;1
3;7;1;1;1.032715;108;1;D;;D;;;;;;;;
3;7;1;2;1.633057;144;1;C;;DC;;;;;;;;
3;7;1;3;1.100342;-144;1;C;;DCC;;;;;;;;
3;7;1;4;1.3125;-162;1;A;;DCCA;;;;;;;;
3;7;1;5;1.128418;-90;1;A;;DCCAA;;;;;;;;
3;7;1;6;1.599854;144;1;A;;DCCAAA;;;;;;;;
3;7;1;7;1.144775;-144;1;C;DCCAAAC;DCCAAAC;0;1;1;1;1;1;1;1
3;8;1;1;1.443848;-162;1;B;;B;;;;;;;;
3;8;1;2;1.238525;90;2;A;;BA;;;;;;;;
3;8;1;3;2.203369;162;1;A;;BAA;;;;;;;;
3;8;1;4;1.079346;-126;1;A;;BAAA;;;;;;;;
3;8;1;5;1.266357;-126;1;C;;BAAAC;;;;;;;;
3;8;1;6;1.077393;90;1;A;;BAAACA;;;;;;;;
3;8;1;7;2.888428;-180;1;B;BAAACAB;BAAACAB;0;1;1;1;1;1;1;1
3;9;1;1;1.290283;90;1;A;;A;;;;;;;;
3;9;1;2;0.8581543;72;1;C;;AC;;;;;;;;
3;9;1;3;1.277344;-144;1;A;;ACA;;;;;;;;
3;9;1;4;1.810791;-162;1;B;;ACAB;;;;;;;;
3;9;1;5;1.689453;144;1;A;;ACABA;;;;;;;;
3;9;1;6;1.684082;108;1;D;;ACABAD;;;;;;;;
3;9;1;7;2.299805;162;1;B;ACADABB;ACABADB;2;1;1;1;0;1;0;1
3;10;1;1;1.820557;144;1;A;;A;;;;;;;;
3;10;1;2;0.9882813;90;1;D;;AD;;;;;;;;
3;10;1;3;1.244629;-126;2;B;;ADB;;;;;;;;
3;10;1;4;1.578125;-126;1;D;;ADBD;;;;;;;;
3;10;1;5;1.110596;90;1;C;;ADBDC;;;;;;;;
3;10;1;6;1.232422;-126;1;B;;ADBDCB;;;;;;;;
3;10;1;7;1.699707;-144;1;B;ADBDCBD;ADBDCBB;1;1;1;1;1;1;1;0
4;1;3;1;2.116577;90;1;B;;B;;;;;;;;
4;1;3;2;4.076477;108;1;D;;BD;;;;;;;;
4;1;3;3;3.300171;162;1;B;;BDB;;;;;;;;
4;1;3;4;3.266754;-126;1;C;;BDBC;;;;;;;;
4;1;3;5;3.200012;144;1;A;;BDBCA;;;;;;;;
4;1;3;6;3.489014;-108;1;D;;BDBCAD;;;;;;;;
4;1;3;7;2.566589;162;1;A;BDBCADA;BDBCADA;0;1;1;1;1;1;1;1
4;2;3;1;3.276917;180;1;C;;C;;;;;;;;
4;2;3;2;1.954712;-180;1;D;;CD;;;;;;;;
4;2;3;3;1.377686;-108;1;A;;CDA;;;;;;;;
4;2;3;4;3.80014;90;1;B;;CDAB;;;;;;;;
4;2;3;5;2.650879;-126;1;B;;CDABB;;;;;;;;
4;2;3;6;1.578125;108;1;A;;CDABBA;;;;;;;;
4;2;3;7;4.499146;162;1;B;CDABBAA;CDABBAB;1;1;1;1;1;1;1;0
4;3;3;1;3.58905;144;1;D;;D;;;;;;;;
4;3;3;2;2.538788;162;1;D;;DD;;;;;;;;
4;3;3;3;2.177643;126;1;B;;DDB;;;;;;;;
4;3;3;4;1.716522;-162;1;D;;DDBD;;;;;;;;
4;3;3;5;1.851349;-90;1;A;;DDBDA;;;;;;;;
4;3;3;6;6.665833;144;1;A;;DDBDAA;;;;;;;;
4;3;3;7;2.344238;108;1;C;DDBDAAC;DDBDAAC;0;1;1;1;1;1;1;1
4;4;3;1;3.266174;180;1;A;;A;;;;;;;;
4;4;3;2;4.171173;162;1;A;;AA;;;;;;;;
4;4;3;3;2.720825;162;1;D;;AAD;;;;;;;;
4;4;3;4;2.289032;-108;1;A;;AADA;;;;;;;;
4;4;3;5;2.811157;144;1;D;;AADAD;;;;;;;;
4;4;3;6;2.166504;126;1;A;;AADADA;;;;;;;;
4;4;3;7;1.671997;108;1;C;AADADAC;AADADAC;0;1;1;1;1;1;1;1
4;5;3;1;2.076843;-108;1;C;;C;;;;;;;;
4;5;3;2;2.023102;-162;1;D;;CD;;;;;;;;
4;5;3;3;3.822021;-126;1;D;;CDD;;;;;;;;
4;5;3;4;3.349152;162;1;D;;CDDD;;;;;;;;
4;5;3;5;2.744141;-162;1;A;;CDDDA;;;;;;;;
4;5;3;6;3.666351;-162;1;C;;CDDDAC;;;;;;;;
4;5;3;7;4.515869;-144;1;B;CDDDADC;CDDDACB;2;1;1;1;1;1;0;0
4;6;3;1;3.82135;-126;1;A;;A;;;;;;;;
4;6;3;2;1.721924;-126;1;B;;AB;;;;;;;;
4;6;3;3;3.51062;-180;1;A;;ABA;;;;;;;;
4;6;3;4;2.416626;-162;1;D;;ABAD;;;;;;;;
4;6;3;5;3.455444;-126;1;C;;ABADC;;;;;;;;
4;6;3;6;3.888611;162;1;B;;ABADCB;;;;;;;;
4;6;3;7;7.900208;-90;1;B;ABADADC;ABADCBB;3;1;1;1;1;0;0;0
4;7;3;1;4.038452;108;1;C;;C;;;;;;;;
4;7;3;2;2.833557;-108;1;B;;CB;;;;;;;;
4;7;3;3;4.978699;-108;1;A;;CBA;;;;;;;;
4;7;3;4;3.955566;-144;1;B;;CBAB;;;;;;;;
4;7;3;5;2.75177;144;1;B;;CBABB;;;;;;;;
4;7;3;6;2.133057;90;1;C;;CBABBC;;;;;;;;
4;7;3;7;3.833679;-126;1;D;CBABBCD;CBABBCD;0;1;1;1;1;1;1;1
4;8;3;1;2.355835;-162;1;B;;B;;;;;;;;
4;8;3;2;3.965698;90;1;C;;BC;;;;;;;;
4;8;3;3;2.271973;180;1;B;;BCB;;;;;;;;
4;8;3;4;1.921204;126;1;B;;BCBB;;;;;;;;
4;8;3;5;2.699768;180;1;B;;BCBBB;;;;;;;;
4;8;3;6;2.277283;108;1;D;;BCBBBD;;;;;;;;
4;8;3;7;3.155212;90;1;B;BCBBDBC;BCBBBDB;2;1;1;1;1;0;0;0
4;9;3;1;3.121887;144;1;A;;A;;;;;;;;
4;9;3;2;3.911255;144;1;A;;AA;;;;;;;;
4;9;3;3;3.544312;126;1;D;;AAD;;;;;;;;
4;9;3;4;2.488892;-144;1;B;;AADB;;;;;;;;
4;9;3;5;3.844727;-144;1;A;;AADBA;;;;;;;;
4;9;3;6;1.62146;-162;1;D;;AADBAD;;;;;;;;
4;9;3;7;1.349854;-108;1;A;AADBADA;AADBADA;0;1;1;1;1;1;1;1
4;10;3;1;2.071533;-144;1;C;;C;;;;;;;;
4;10;3;2;1.765259;-144;1;D;;CD;;;;;;;;
4;10;3;3;1.855713;-126;1;D;;CDD;;;;;;;;
4;10;3;4;1.333191;90;1;B;;CDDB;;;;;;;;
4;10;3;5;3.183594;162;1;D;;CDDBD;;;;;;;;
4;10;3;6;1.787964;162;1;C;;CDDBDC;;;;;;;;
4;10;3;7;5.032593;-108;1;D;CDDBDCD;CDDBDCD;0;1;1;1;1;1;1;1
4;1;1;1;1.565674;90;1;C;;C;;;;;;;;
4;1;1;2;2.254944;-162;1;A;;CA;;;;;;;;
4;1;1;3;1.734009;126;1;D;;CAD;;;;;;;;
4;1;1;4;1.783325;-144;1;D;;CADD;;;;;;;;
4;1;1;5;1.877991;-108;1;A;;CADDA;;;;;;;;
4;1;1;6;2.02179;-108;1;C;;CADDAC;;;;;;;;
4;1;1;7;2.433105;162;1;C;CADDACC;CADDACC;0;1;1;1;1;1;1;1
4;2;1;1;2.465576;162;1;B;;B;;;;;;;;
4;2;1;2;2.354736;126;1;D;;BD;;;;;;;;
4;2;1;3;1.922852;126;1;A;;BDA;;;;;;;;
4;2;1;4;2.944214;-180;1;D;;BDAD;;;;;;;;
4;2;1;5;3.005249;144;1;D;;BDADD;;;;;;;;
4;2;1;6;3.067017;162;1;D;;BDADDD;;;;;;;;
4;2;1;7;2.799316;-162;1;C;BDADBDC;BDADDDC;1;1;1;1;1;0;1;1
4;3;1;1;2.599731;-144;1;A;;A;;;;;;;;
4;3;1;2;2.633179;-126;1;D;;AD;;;;;;;;
4;3;1;3;2.567139;162;1;C;;ADC;;;;;;;;
4;3;1;4;1.599976;108;1;C;;ADCC;;;;;;;;
4;3;1;5;1.49939;-108;1;D;;ADCCD;;;;;;;;
4;3;1;6;1.299927;90;1;A;;ADCCDA;;;;;;;;
4;3;1;7;2.86438;180;1;C;ADCCDAC;ADCCDAC;0;1;1;1;1;1;1;1
4;4;1;1;2.365967;-162;1;D;;D;;;;;;;;
4;4;1;2;1.622437;126;1;D;;DD;;;;;;;;
4;4;1;3;2.711426;180;1;C;;DDC;;;;;;;;
4;4;1;4;1.344971;-90;1;C;;DDCC;;;;;;;;
4;4;1;5;1.966431;-144;1;D;;DDCCD;;;;;;;;
4;4;1;6;1.699585;72;2;D;;DDCCDD;;;;;;;;
4;4;1;7;1.911011;-90;1;A;CDDDCAC;DDCCDDA;5;0;1;0;0;0;0;0
4;5;1;1;2.999634;-162;1;C;;C;;;;;;;;
4;5;1;2;2.249878;162;1;B;;CB;;;;;;;;
4;5;1;3;1.366333;-90;1;C;;CBC;;;;;;;;
4;5;1;4;1.577515;-90;1;D;;CBCD;;;;;;;;
4;5;1;5;2.089233;144;1;C;;CBCDC;;;;;;;;
4;5;1;6;1.932129;-126;1;A;;CBCDCA;;;;;;;;
4;5;1;7;2.844604;-162;1;D;CBCDCAC;CBCDCAD;1;1;1;1;1;1;1;0
4;6;1;1;1.599854;126;1;B;;B;;;;;;;;
4;6;1;2;1.410034;108;1;D;;BD;;;;;;;;
4;6;1;3;1.388428;90;1;C;;BDC;;;;;;;;
4;6;1;4;1.544556;90;1;D;;BDCD;;;;;;;;
4;6;1;5;1.934204;126;1;D;;BDCDD;;;;;;;;
4;6;1;6;3.287354;162;1;B;;BDCDDB;;;;;;;;
4;6;1;7;2.89917;126;1;B;BDCDBBC;BDCDDBB;2;1;1;1;1;0;1;0
4;7;1;1;1.832886;-144;1;D;;D;;;;;;;;
4;7;1;2;1.94397;144;1;C;;DC;;;;;;;;
4;7;1;3;1.878174;126;1;B;;DCB;;;;;;;;
4;7;1;4;1.700684;-126;1;D;;DCBD;;;;;;;;
4;7;1;5;2.355713;-162;1;D;;DCBDD;;;;;;;;
4;7;1;6;2.300049;-180;1;C;;DCBDDC;;;;;;;;
4;7;1;7;1.411133;90;1;A;DBCDDCA;DCBDDCA;2;1;0;0;1;1;1;1
4;8;1;1;2.196777;-180;1;D;;D;;;;;;;;
4;8;1;2;2.441406;162;1;D;;DD;;;;;;;;
4;8;1;3;2.022217;-144;1;A;;DDA;;;;;;;;
4;8;1;4;1.221924;90;1;D;;DDAD;;;;;;;;
4;8;1;5;1.501099;-90;1;D;;DDADD;;;;;;;;
4;8;1;6;2.091553;-126;1;C;;DDADDC;;;;;;;;
4;8;1;7;2.211792;162;1;C;DDADDCC;DDADDCC;0;1;1;1;1;1;1;1
4;9;1;1;1.644409;90;1;B;;B;;;;;;;;
4;9;1;2;2.010376;-144;1;C;;BC;;;;;;;;
4;9;1;3;1.945557;126;1;D;;BCD;;;;;;;;
4;9;1;4;1.706177;-108;1;D;;BCDD;;;;;;;;
4;9;1;5;2.632324;-144;1;C;;BCDDC;;;;;;;;
4;9;1;6;2.211914;-126;1;A;;BCDDCA;;;;;;;;
4;9;1;7;2.709961;-144;1;B;BCDDCAB;BCDDCAB;0;1;1;1;1;1;1;1
4;10;1;1;2.88855;-144;1;B;;B;;;;;;;;
4;10;1;2;2.199951;-144;1;D;;BD;;;;;;;;
4;10;1;3;1.855225;-108;1;B;;BDB;;;;;;;;
4;10;1;4;1.633545;-90;1;B;;BDBB;;;;;;;;
4;10;1;5;2.478027;180;1;A;;BDBBA;;;;;;;;
4;10;1;6;2.055542;144;1;B;;BDBBAB;;;;;;;;
4;10;1;7;1.434326;-90;1;B;BDBDABB;BDBBABB;1;1;1;1;0;1;1;1
4;1;2;1;2.144043;-162;1;D;;D;;;;;;;;
4;1;2;2;1.944214;126;2;A;;DA;;;;;;;;
4;1;2;3;1.620972;-126;1;A;;DAA;;;;;;;;
4;1;2;4;2.11084;-144;1;A;;DAAA;;;;;;;;
4;1;2;5;1.66626;144;1;C;;DAAAC;;;;;;;;
4;1;2;6;2.5448;162;1;B;;DAAACB;;;;;;;;
4;1;2;7;2.567139;-180;1;A;DAAACBA;DAAACBA;0;1;1;1;1;1;1;1
4;2;2;1;1.711182;-126;1;C;;C;;;;;;;;
4;2;2;2;1.399902;90;1;B;;CB;;;;;;;;
4;2;2;3;1.83374;-126;1;A;;CBA;;;;;;;;
4;2;2;4;2.250244;-144;1;A;;CBAA;;;;;;;;
4;2;2;5;1.655518;126;1;B;;CBAAB;;;;;;;;
4;2;2;6;2.328979;162;1;D;;CBAABD;;;;;;;;
4;2;2;7;2.378418;162;1;C;CBAABDC;CBAABDC;0;1;1;1;1;1;1;1
4;3;2;1;1.89978;-162;1;D;;D;;;;;;;;
4;3;2;2;1.399414;108;1;B;;DB;;;;;;;;
4;3;2;3;1.411621;90;1;D;;DBD;;;;;;;;
4;3;2;4;1.666138;108;1;B;;DBDB;;;;;;;;
